"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Chromosome"	"WikiPathways"	"KEGG Pathways"	"Number of Razor Peptides"	"Abundances Grouped F1 126"	"Abundances Grouped F1 127"	"Abundances Grouped F1 128"	"Abundances Grouped F1 129"	"Abundances Grouped F1 130"	"Abundances Grouped F1 131"	"Found in Sample in S1 F1 126 Sample"	"Found in Sample in S2 F1 127 Sample"	"Found in Sample in S3 F1 128 Sample"	"Found in Sample in S4 F1 129 Sample"	"Found in Sample in S5 F1 130 Sample"	"Found in Sample in S6 F1 131 Sample"	"Modifications"
"False"	"IsMasterProtein"	"Q14974"	"Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2"	"2"	"2"	"8"	"2"	"1"	"876"	"97.1"	"4.78"	"10.76"	"2"	"cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen"	"metal ion binding;protein binding;RNA binding;transporter activity"	"Pf02985, Pf03810, Pf13513, Pf13646"	"3837"	"ENSG00000108424.9"	"KPNB1"	"17"	"Sterol Regulatory Element-Binding Proteins (SREBP) signalling"	"RNA transport"	"0"	"341.5"	"565.5"	"499.7"	"261.6"	"240.2"	"336.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O60830"	"Mitochondrial import inner membrane translocase subunit Tim17-B OS=Homo sapiens GN=TIMM17B PE=1 SV=1"	"8"	"2"	"9"	"2"	"1"	"172"	"18.3"	"9.03"	"10.72"	"2"	"transport"	"membrane;mitochondrion"	"protein binding;transporter activity"	"Pf02466"	"10245"	"ENSG00000126768.12"	"TIMM17B"	"X"	""	""	"0"	"44.4"	"441.0"	"335.2"	"25.5"	"324.6"	"252.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q06203"	"Amidophosphoribosyltransferase OS=Homo sapiens GN=PPAT PE=1 SV=1"	"6"	"3"	"6"	"3"	"1"	"517"	"57.4"	"6.76"	"10.62"	"3"	"cell organization and biogenesis;metabolic process;response to stimulus;transport"	"cytosol"	"catalytic activity;metal ion binding"	"Pf00156, Pf00310, Pf13230, Pf13522, Pf13537"	"5471"	"ENSG00000128059.8"	"PPAT"	"4"	"Fluoropyrimidine Activity"	"Purine metabolism; Alanine, aspartate and glutamate metabolism; Metabolic pathways"	"0"	"82.5"	"169.9"	"175.5"	"125.0"	"139.6"	"148.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P50416"	"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens GN=CPT1A PE=1 SV=2"	"5"	"3"	"10"	"3"	"1"	"773"	"88.3"	"8.65"	"10.33"	"3"	"cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport"	"membrane;mitochondrion"	"catalytic activity;protein binding"	"Pf00755"	"1374"	"ENSG00000110090.12"	"CPT1A"	"11"	"AMP-activated Protein Kinase (AMPK) Signaling; Fatty Acid Beta Oxidation; Leptin and adiponectin; Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways; Mitochondrial LC-Fatty Acid Beta-Oxidation; PPAR signaling pathway; PPAR Alpha Pathway"	"Fatty acid degradation; PPAR signaling pathway; Glucagon signaling pathway; AMPK signaling pathway; Insulin resistance; Adipocytokine signaling pathway; Fatty acid metabolism"	"0"	"107.2"	"345.9"	"275.2"	"179.3"	"199.0"	"254.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q92598"	"Heat shock protein 105 kDa OS=Homo sapiens GN=HSPH1 PE=1 SV=1"	"6"	"4"	"9"	"4"	"1"	"858"	"96.8"	"5.39"	"10.30"	"4"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;nucleus;organelle lumen"	"enzyme regulator activity;nucleotide binding;protein binding"	"Pf00012"	"10808"	"ENSG00000120694.19"	"HSPH1"	"13"	""	"Protein processing in endoplasmic reticulum"	"0"	"111.3"	"278.3"	"210.2"	"257.5"	"203.5"	"211.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P61158"	"Actin-related protein 3 OS=Homo sapiens GN=ACTR3 PE=1 SV=3"	"7"	"3"	"6"	"3"	"1"	"418"	"47.3"	"5.88"	"10.29"	"3"	"cell division;cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus"	"cytoplasm;cytoskeleton;cytosol;membrane"	"nucleotide binding;protein binding;structural molecule activity"	"Pf00022"	"10096"	"ENSG00000115091.11"	"ACTR3"	"2"	"Association Between Physico-Chemical Features and Toxicity Associated Pathways"	""	"0"	"186.7"	"430.7"	"363.0"	"254.1"	"286.6"	"298.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O43684"	"Mitotic checkpoint protein BUB3 OS=Homo sapiens GN=BUB3 PE=1 SV=1"	"9"	"3"	"9"	"3"	"1"	"328"	"37.1"	"6.84"	"10.28"	"3"	"cell division;cell organization and biogenesis;metabolic process;regulation of biological process"	"chromosome;cytosol;nucleus"	"protein binding"	"Pf00400, Pf04762"	"9184"	"ENSG00000154473.17"	"BUB3"	"10"	"Cell Cycle"	"HTLV-I infection; Cell cycle"	"0"	"165.9"	"344.8"	"326.5"	"183.8"	"191.0"	"218.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9NTJ3"	"Structural maintenance of chromosomes protein 4 OS=Homo sapiens GN=SMC4 PE=1 SV=2"	"3"	"4"	"6"	"4"	"1"	"1288"	"147.1"	"6.79"	"10.25"	"4"	"cell division;cell organization and biogenesis;metabolic process"	"chromosome;cytoplasm;cytosol;nucleus"	"nucleotide binding;protein binding"	"Pf02463, Pf04012, Pf04111, Pf04156, Pf06470, Pf12128, Pf13166, Pf13304, Pf13476, Pf13555"	"10051"	"ENSG00000113810.15"	"SMC4"	"3"	""	""	"0"	"69.3"	"180.7"	"150.9"	"108.2"	"99.4"	"135.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O00148"	"ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2"	"9"	"3"	"7"	"1"	"1"	"427"	"49.1"	"5.68"	"10.23"	"3"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;membrane;nucleus;spliceosomal complex"	"catalytic activity;nucleotide binding;protein binding;RNA binding"	"Pf00270, Pf00271, Pf14617"	"10212"	"ENSG00000123136.14"	"DDX39A"	"19"	""	""	"0"	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P54136"	"Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=RARS PE=1 SV=2"	"5"	"3"	"6"	"3"	"1"	"660"	"75.3"	"6.68"	"10.15"	"3"	"metabolic process"	"cytoplasm;cytosol;membrane;mitochondrion;nucleus"	"catalytic activity;nucleotide binding;protein binding;RNA binding"	"Pf00750, Pf03485, Pf05746"	"5917"	"ENSG00000113643.8"	"RARS"	"5"	"Amino Acid metabolism"	"Aminoacyl-tRNA biosynthesis"	"0"	"134.9"	"316.0"	"263.8"	"169.9"	"159.0"	"226.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"A6NL28"	"Putative tropomyosin alpha-3 chain-like protein OS=Homo sapiens PE=5 SV=2"	"9"	"2"	"4"	"2"	"1"	"223"	"26.3"	"4.51"	"10.10"	"2"	""	""	""	"Pf00261"	"402643"	""	"TPM3P4"	"7"	""	""	"0"	"480.9"	"485.8"	"463.2"	"149.0"	"183.2"	"218.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q15393"	"Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4"	"5"	"5"	"9"	"5"	"1"	"1217"	"135.5"	"5.26"	"9.91"	"5"	"cell organization and biogenesis;metabolic process;regulation of biological process"	"nucleus;spliceosomal complex"	"protein binding;RNA binding"	"Pf03178, Pf10433"	"23450"	"ENSG00000189091.12"	"SF3B3"	"16"	"mRNA Processing"	"Spliceosome"	"0"	"226.3"	"485.3"	"413.7"	"266.8"	"227.0"	"283.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P06744"	"Glucose-6-phosphate isomerase OS=Homo sapiens GN=GPI PE=1 SV=4"	"3"	"2"	"7"	"2"	"1"	"558"	"63.1"	"8.32"	"9.90"	"2"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;membrane;organelle lumen"	"catalytic activity;protein binding"	"Pf00342"	"2821"	"ENSG00000105220.14"	"GPI"	"19"	"Cori Cycle; Glycolysis and Gluconeogenesis"	"Carbon metabolism; Starch and sucrose metabolism; Pentose phosphate pathway; Glycolysis / Gluconeogenesis; Amino sugar and nucleotide sugar metabolism; Metabolic pathways"	"0"	"416.6"	"614.9"	"528.5"	"387.0"	"364.0"	"396.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P11498"	"Pyruvate carboxylase, mitochondrial OS=Homo sapiens GN=PC PE=1 SV=2"	"3"	"3"	"6"	"3"	"1"	"1178"	"129.6"	"6.84"	"9.78"	"3"	"metabolic process;regulation of biological process"	"cytoplasm;cytosol;mitochondrion;organelle lumen"	"catalytic activity;metal ion binding;nucleotide binding;protein binding"	"Pf00289, Pf00364, Pf00682, Pf02222, Pf02436, Pf02785, Pf02786, Pf07478, Pf08443, Pf13533, Pf13535, Pf15632"	"5091"	"ENSG00000173599.13"	"PC"	"11"	"Amino Acid metabolism; Glycolysis and Gluconeogenesis; Alanine and aspartate metabolism; TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc); Fatty Acid Biosynthesis"	"Citrate cycle (TCA cycle); Carbon metabolism; Pyruvate metabolism; Biosynthesis of amino acids; Metabolic pathways"	"0"	"82.8"	"129.9"	"112.4"	"144.8"	"196.1"	"220.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q15392"	"Delta(24)-sterol reductase OS=Homo sapiens GN=DHCR24 PE=1 SV=2"	"3"	"2"	"7"	"2"	"1"	"516"	"60.1"	"8.16"	"9.77"	"2"	"cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;Golgi;membrane;nucleus"	"catalytic activity;nucleotide binding;protein binding"	"Pf01565"	"1718"	"ENSG00000116133.11"	"DHCR24"	"1"	"Tryptophan metabolism"	"Steroid biosynthesis; Metabolic pathways"	"0"	"85.0"	"250.6"	"187.8"	"201.0"	"182.8"	"204.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O75643"	"U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2"	"3"	"6"	"12"	"6"	"1"	"2136"	"244.4"	"6.06"	"9.68"	"6"	"cell differentiation;cell organization and biogenesis;metabolic process"	"membrane;nucleus;spliceosomal complex"	"catalytic activity;DNA binding;nucleotide binding;protein binding;RNA binding"	"Pf00270, Pf00271, Pf02889, Pf04851"	"23020"	"ENSG00000144028.14"	"SNRNP200"	"2"	""	"Spliceosome"	"0"	"119.9"	"345.0"	"269.4"	"193.7"	"182.3"	"260.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q8N163"	"Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens GN=CCAR2 PE=1 SV=2"	"6"	"3"	"5"	"3"	"1"	"923"	"102.8"	"5.22"	"9.61"	"3"	"cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;nucleus;organelle lumen;spliceosomal complex"	"enzyme regulator activity;protein binding;RNA binding"	"Pf14443, Pf14444"	"57805"	"ENSG00000158941.16"	"CCAR2; KIAA1967"	"8"	""	""	"0"	"111.7"	"237.6"	"197.6"	"105.5"	"71.7"	"126.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q04917"	"14-3-3 protein eta OS=Homo sapiens GN=YWHAH PE=1 SV=4"	"16"	"3"	"3"	"2"	"1"	"246"	"28.2"	"4.84"	"9.60"	"3"	"cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;membrane;mitochondrion"	"catalytic activity;protein binding"	"Pf00244"	"7533"	"ENSG00000128245.14"	"YWHAH"	"22"	"Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways; Myometrial Relaxation and Contraction Pathways; Calcium Regulation in the Cardiac Cell; Cell Cycle"	"Viral carcinogenesis; Epstein-Barr virus infection; Hippo signaling pathway; Oocyte meiosis; Cell cycle; PI3K-Akt signaling pathway"	"0"	"88.6"	"152.6"	"146.1"	"95.7"	"90.8"	"100.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2"	"13"	"6"	"11"	"6"	"1"	"645"	"72.9"	"5.07"	"9.51"	"6"	"cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport"	"cell surface;endoplasmic reticulum;organelle lumen"	"catalytic activity;metal ion binding;protein binding;RNA binding"	"Pf00085, Pf01216, Pf13098, Pf13848, Pf13905"	"9601"	"ENSG00000155660.10"	"PDIA4"	"7"	""	"Protein processing in endoplasmic reticulum; Thyroid hormone synthesis; Vibrio cholerae infection"	"0"	"176.8"	"298.3"	"246.6"	"163.9"	"158.0"	"196.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P00367"	"Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens GN=GLUD1 PE=1 SV=2"	"5"	"3"	"7"	"3"	"1"	"558"	"61.4"	"7.80"	"9.46"	"3"	"cell organization and biogenesis;metabolic process;regulation of biological process"	"cytoplasm;mitochondrion;organelle lumen"	"catalytic activity;nucleotide binding;protein binding"	"Pf00208, Pf02812"	"2746"	"ENSG00000148672.8"	"GLUD1"	"10"	"Urea cycle and metabolism of amino groups; Amino Acid metabolism"	"Arginine biosynthesis; Carbon metabolism; Proximal tubule bicarbonate reclamation; Alanine, aspartate and glutamate metabolism; Nitrogen metabolism; Metabolic pathways; D-Glutamine and D-glutamate metabolism"	"0"	"162.2"	"390.1"	"340.4"	"204.3"	"190.5"	"254.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O00571"	"ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3"	"3"	"2"	"6"	"2"	"1"	"662"	"73.2"	"7.18"	"9.37"	"2"	"cell death;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;membrane;mitochondrion;nucleus;organelle lumen"	"catalytic activity;DNA binding;enzyme regulator activity;nucleotide binding;protein binding;RNA binding"	"Pf00270, Pf00271, Pf04851"	"1654"	"ENSG00000215301.9"	"DDX3X"	"X"	"RIG-I-like Receptor Signaling"	"Viral carcinogenesis; Hepatitis B; RIG-I-like receptor signaling pathway"	"0"	"51.8"	"125.6"	"104.0"	"85.4"	"75.4"	"103.7"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P13073"	"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens GN=COX4I1 PE=1 SV=1"	"12"	"2"	"8"	"2"	"1"	"169"	"19.6"	"9.51"	"9.05"	"2"	"metabolic process;response to stimulus;transport"	"membrane;mitochondrion;nucleus"	"catalytic activity;protein binding;transporter activity"	"Pf02936"	"1327"	"ENSG00000131143.8"	"COX4I1"	"16"	"Electron Transport Chain"	"Huntington's disease; Parkinson's disease; Alzheimer's disease; Oxidative phosphorylation; Non-alcoholic fatty liver disease (NAFLD); Metabolic pathways; Cardiac muscle contraction"	"0"	"340.4"	"260.6"	"249.0"	"66.8"	"102.7"	"102.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9ULZ3"	"Apoptosis-associated speck-like protein containing a CARD OS=Homo sapiens GN=PYCARD PE=1 SV=2"	"12"	"2"	"3"	"2"	"1"	"195"	"21.6"	"6.34"	"8.91"	"2"	"cell death;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;endoplasmic reticulum;extracellular;mitochondrion;nucleus;organelle lumen"	"catalytic activity;enzyme regulator activity;protein binding"	"Pf00619, Pf02758"	"29108"	"ENSG00000103490.13"	"PYCARD"	"16"	"TYROBP Causal Network; Nucleotide-binding Oligomerization Domain (NOD) pathway"	"NOD-like receptor signaling pathway; Pertussis; Cytosolic DNA-sensing pathway; Salmonella infection; Influenza A; Legionellosis"	"0"	"139.5"	"195.4"	"191.8"	"70.8"	"78.3"	"99.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P62937"	"Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2"	"13"	"2"	"17"	"2"	"1"	"165"	"18.0"	"7.81"	"8.83"	"2"	"cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen"	"catalytic activity;protein binding;RNA binding"	"Pf00160"	"5478"	"ENSG00000196262.13"	"PPIA"	"7"	"Prolactin Signaling Pathway"	""	"0"	"562.9"	"1121.3"	"1029.9"	"494.6"	"323.0"	"358.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 OS=Homo sapiens GN=ILF3 PE=1 SV=3"	"4"	"3"	"9"	"3"	"1"	"894"	"95.3"	"8.76"	"8.83"	"3"	"defense response;metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;extracellular;membrane;mitochondrion;nucleus"	"DNA binding;protein binding;RNA binding"	"Pf00035, Pf07528, Pf14709"	"3609"	"ENSG00000129351.17"	"ILF3"	"19"	""	""	"0"	"33.7"	"45.4"	"41.2"	"21.7"	"15.9"	"20.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q29865"	"HLA class I histocompatibility antigen, Cw-18 alpha chain OS=Homo sapiens GN=HLA-C PE=2 SV=1"	"10"	"3"	"9"	"3"	"1"	"366"	"40.9"	"6.62"	"8.81"	"3"	"regulation of biological process;response to stimulus"	"cell surface;endoplasmic reticulum;Golgi;membrane"	"protein binding"	"Pf00129, Pf07654"	"3107"	""	"HLA-C"	"6"	"Allograft Rejection; Proteasome Degradation"	""	"0"	"137.5"	"398.5"	"345.5"	"98.5"	"256.2"	"237.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase OS=Homo sapiens GN=CNDP2 PE=1 SV=2"	"7"	"3"	"6"	"3"	"1"	"475"	"52.8"	"5.97"	"8.75"	"3"	"metabolic process"	"cytoplasm;cytosol"	"catalytic activity;metal ion binding"	"Pf01546, Pf07687"	"55748"	"ENSG00000133313.14"	"CNDP2"	"18"	""	"Histidine metabolism; beta-Alanine metabolism; Metabolic pathways; Arginine and proline metabolism"	"0"	"79.3"	"161.1"	"139.5"	"78.7"	"72.4"	"78.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P26358"	"DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1 PE=1 SV=2"	"2"	"3"	"5"	"3"	"1"	"1616"	"183.1"	"7.75"	"8.68"	"3"	"cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus"	"nucleus"	"catalytic activity;DNA binding;metal ion binding;nucleotide binding;protein binding;RNA binding"	"Pf00145, Pf01426, Pf02008, Pf06464, Pf12047"	"1786"	"ENSG00000130816.14"	"DNMT1"	"19"	"Trans-sulfuration and one carbon metabolism; Trans-sulfuration pathway; Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex; Retinoblastoma (RB) in Cancer; One Carbon Metabolism"	"MicroRNAs in cancer; Metabolic pathways; Cysteine and methionine metabolism"	"0"	"84.3"	"229.4"	"195.7"	"153.9"	"145.9"	"173.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q96T88"	"E3 ubiquitin-protein ligase UHRF1 OS=Homo sapiens GN=UHRF1 PE=1 SV=1"	"2"	"2"	"4"	"2"	"1"	"793"	"89.8"	"7.56"	"8.62"	"2"	"cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus"	"nucleus"	"catalytic activity;DNA binding;metal ion binding;nucleotide binding;protein binding"	"Pf00097, Pf00240, Pf00628, Pf02182, Pf11976, Pf12148, Pf13639, Pf13923, Pf14634"	"29128"	"ENSG00000276043.4"	"UHRF1"	"19"	"Pathways Affected in Adenoid Cystic Carcinoma"	""	"0"	"138.5"	"213.8"	"191.2"	"146.9"	"139.2"	"173.7"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q15149"	"Plectin OS=Homo sapiens GN=PLEC PE=1 SV=3"	"2"	"8"	"9"	"8"	"1"	"4684"	"531.5"	"5.96"	"8.46"	"8"	"cell organization and biogenesis"	"cytoplasm;cytoskeleton;cytosol;membrane"	"protein binding;RNA binding;structural molecule activity"	"Pf00307, Pf00681, Pf03501, Pf07812"	"5339"	"ENSG00000178209.14"	"PLEC"	"8"	""	""	"0"	"186.7"	"326.0"	"307.9"	"150.6"	"187.6"	"194.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"contaminant_PIGR_HUMAN owl"	"P01833 POLYMERIC-IMMUNOGLOBULIN RECEPTOR PRECURSOR (PLGR) (CONTAINS:..."	"2"	"2"	"4"	"2"	"1"	"764"	"83.3"	"5.74"	"8.38"	"2"	""	""	""	""	""	""	""	""	""	""	"0"	"1001.4"	"90.5"	"63.0"	"51.9"	"124.6"	"45.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3"	"4"	"4"	"8"	"4"	"1"	"1101"	"120.8"	"7.33"	"8.37"	"4"	"metabolic process;regulation of biological process;transport"	"cytoplasm;cytosol;extracellular;membrane;organelle lumen"	"catalytic activity;metal ion binding;nucleotide binding;protein binding"	"Pf00285, Pf00549, Pf02629, Pf08442"	"47"	"ENSG00000131473.16"	"ACLY"	"17"	"Fatty Acid Biosynthesis; TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc); Amino Acid metabolism; Sterol Regulatory Element-Binding Proteins (SREBP) signalling"	"Citrate cycle (TCA cycle); Metabolic pathways"	"0"	"109.0"	"249.0"	"237.8"	"146.5"	"155.7"	"199.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P33992"	"DNA replication licensing factor MCM5 OS=Homo sapiens GN=MCM5 PE=1 SV=5"	"3"	"2"	"5"	"2"	"1"	"734"	"82.2"	"8.37"	"8.36"	"2"	"cell division;metabolic process"	"membrane;nucleus"	"catalytic activity;DNA binding;nucleotide binding;protein binding"	"Pf00493, Pf07728, Pf14551"	"4174"	"ENSG00000100297.15"	"MCM5"	"22"	"DNA Replication; G1 to S cell cycle control; Cell Cycle"	"DNA replication; Cell cycle"	"0"	"94.5"	"177.1"	"141.1"	"89.5"	"57.2"	"96.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1"	"4"	"3"	"6"	"2"	"1"	"664"	"74.1"	"7.02"	"8.36"	"3"	"cell organization and biogenesis;regulation of biological process;response to stimulus;transport"	"cytosol;membrane;nucleus"	"protein binding;structural molecule activity"	"Pf00038, Pf00932"	"4000"	"ENSG00000160789.19"	"LMNA"	"1"	"Arrhythmogenic Right Ventricular Cardiomyopathy; Adipogenesis; Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC); Dilated cardiomyopathy; Apoptosis; Hypertrophic cardiomyopathy (HCM)"	"0"	"118.0"	"129.0"	"128.1"	"77.6"	"88.1"	"89.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P21333"	"Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=4"	"2"	"4"	"8"	"4"	"1"	"2647"	"280.6"	"6.06"	"8.25"	"4"	"cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytoskeleton;cytosol;extracellular;membrane;nucleus"	"protein binding;RNA binding;signal transducer activity"	"Pf00307, Pf00630"	"2316"	"ENSG00000196924.14"	"FLNA"	"X"	"Hypothesized Pathways in Pathogenesis of Cardiovascular Disease; IL-4 Signaling Pathway; Focal Adhesion; Prolactin Signaling Pathway; MAPK Signaling Pathway; Androgen receptor signaling pathway"	"MAPK signaling pathway; Focal adhesion; Proteoglycans in cancer; Salmonella infection"	"0"	"127.8"	"264.1"	"264.0"	"207.3"	"168.9"	"245.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9Y3U8"	"60S ribosomal protein L36 OS=Homo sapiens GN=RPL36 PE=1 SV=3"	"20"	"2"	"7"	"2"	"1"	"105"	"12.2"	"11.59"	"8.20"	"2"	"cell organization and biogenesis;metabolic process;transport"	"cytoplasm;cytosol;membrane;ribosome"	"RNA binding;structural molecule activity"	"Pf01158"	"25873"	"ENSG00000130255.12"	"RPL36"	"19"	"Cytoplasmic Ribosomal Proteins"	"Ribosome"	"0"	"83.9"	"137.2"	"115.8"	"49.6"	"51.4"	"54.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P12270"	"Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3"	"2"	"4"	"9"	"4"	"1"	"2363"	"267.1"	"5.02"	"8.19"	"4"	"cell division;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport"	"chromosome;cytoplasm;cytoskeleton;membrane;nucleus"	"catalytic activity;motor activity;protein binding;RNA binding;structural molecule activity;transporter activity"	"Pf00038, Pf01496, Pf01576, Pf02463, Pf03961, Pf04111, Pf05911, Pf07888, Pf07926, Pf09726, Pf12128, Pf13166, Pf13514"	"7175"	"ENSG00000047410.13"	"TPR"	"1"	""	"Pathways in cancer; RNA transport; Thyroid cancer"	"0"	"102.4"	"238.8"	"183.5"	"108.2"	"142.5"	"180.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
